ClientId Domain,Client Id,Status,GiasId,GiasId Type,Client Id Encrypted
"3PCustomerSales","280187013291201","SUCCESSFUL","52230339677746000170550020000334711379220473","NFE_ACCESS_CODE",
"3PCustomerSales","280433829191201","SUCCESSFUL","31230329537195000195550100001158051130264293","NFE_ACCESS_CODE",
"3PCustomerSales","280182862475201","SUCCESSFUL","52230339677746000170550020000334521379184692","NFE_ACCESS_CODE",
"3PCustomerSales","280433974785201","SUCCESSFUL","29230300066716000191550030000103651059460277","NFE_ACCESS_CODE",
"3PCustomerSales","280428165559201","SUCCESSFUL","29230339719121000123550020000291491371344960","NFE_ACCESS_CODE",
"3PCustomerSales","280440210781201","SUCCESSFUL","35230336670808000123550040000854411375354199","NFE_ACCESS_CODE",
"3PCustomerSales","280120771784201","SUCCESSFUL","52230339677746000170550020000334951379363713","NFE_ACCESS_CODE",
"3PCustomerSales","280104795623201","SUCCESSFUL","52230339677746000170550020000335801386756493","NFE_ACCESS_CODE",
"3PCustomerSales","280112256667201","SUCCESSFUL","52230339677746000170550020000335001379370568","NFE_ACCESS_CODE",
"3PCustomerSales","280356309528201","SUCCESSFUL","35230316543288000180550010000266261348436848","NFE_ACCESS_CODE",
"3PCustomerSales","280184003940201","SUCCESSFUL","52230339677746000170550020000334501379181761","NFE_ACCESS_CODE",
"3PCustomerSales","280388888919201","SUCCESSFUL","29230344301937000172550010000031571354938392","NFE_ACCESS_CODE",
"3PCustomerSales","280442706111201","SUCCESSFUL","35230322317436000141550010000201161381049213","NFE_ACCESS_CODE",
"3PCustomerSales","280080699323201","SUCCESSFUL","52230339677746000170550020000335811386759724","NFE_ACCESS_CODE",
"3PCustomerSales","280452905612201","SUCCESSFUL","35230336670808000123550040000854591381538373","NFE_ACCESS_CODE",
"3PCustomerSales","280437378087201","SUCCESSFUL","31230329537195000195550100001158251521544823","NFE_ACCESS_CODE",
"3PCustomerSales","280353748411201","SUCCESSFUL","35230316543288000180550010000266241347465556","NFE_ACCESS_CODE",
"3PCustomerSales","280127434518201","SUCCESSFUL","52230339677746000170550020000335011379371529","NFE_ACCESS_CODE",
"3PCustomerSales","280345905659201","SUCCESSFUL","35230367508572000157550030000015111362668398","NFE_ACCESS_CODE",
"3PCustomerSales","280110848434201","SUCCESSFUL","52230339677746000170550020000335841386767230","NFE_ACCESS_CODE",
"3PCustomerSales","280431881081201","SUCCESSFUL","35230321574460000101550020000022891373011750","NFE_ACCESS_CODE",
"3PCustomerSales","280434252385201","SUCCESSFUL","35230322317436000141550010000201091371312715","NFE_ACCESS_CODE",
"3PCustomerSales","279976855718201","SUCCESSFUL","35230316543288000180550010000265531185394957","NFE_ACCESS_CODE",
"3PCustomerSales","280425798563201","SUCCESSFUL","35230322317436000141550010000201001358646740","NFE_ACCESS_CODE",
"3PCustomerSales","280436771507201","SUCCESSFUL","35230345121621000161550030000001061451216210","NFE_ACCESS_CODE",
"3PCustomerSales","280320981898201","SUCCESSFUL","35230367508572000157550030000014921326561816","NFE_ACCESS_CODE",
"3PCustomerSales","280372089440201","SUCCESSFUL","31230329537195000195550100001157421215065447","NFE_ACCESS_CODE",
"3PCustomerSales","280123028329201","SUCCESSFUL","52230339677746000170550020000334971379366903","NFE_ACCESS_CODE",
"3PCustomerSales","280076526427201","SUCCESSFUL","52230339677746000170550020000335821386761580","NFE_ACCESS_CODE",
"3PCustomerSales","280448634397201","SUCCESSFUL","35230322317436000141550010000201151380322032","NFE_ACCESS_CODE",
"3PCustomerSales","280439219425201","SUCCESSFUL","31230329537195000195550100001158321760310100","NFE_ACCESS_CODE",
"3PCustomerSales","280385919802201","SUCCESSFUL","35230367508572000157550030000015051362633104","NFE_ACCESS_CODE",
"3PCustomerSales","280351935969201","SUCCESSFUL","31230329537195000195550100001157331102948107","NFE_ACCESS_CODE",
"3PCustomerSales","280110871119201","SUCCESSFUL","52230339677746000170550020000335851386770417","NFE_ACCESS_CODE",
"3PCustomerSales","280123601941201","SUCCESSFUL","52230339677746000170550020000334901379353703","NFE_ACCESS_CODE",
"3PCustomerSales","280183811363201","SUCCESSFUL","52230339677746000170550020000334721379222368","NFE_ACCESS_CODE",
"3PCustomerSales","280072828231201","SUCCESSFUL","52230339677746000170550020000335831386764412","NFE_ACCESS_CODE",
"3PCustomerSales","280377106218201","SUCCESSFUL","31230329537195000195550100001157521564797121","NFE_ACCESS_CODE",
"3PCustomerSales","280136574498201","SUCCESSFUL","52230339677746000170550020000334651379208050","NFE_ACCESS_CODE",
"3PCustomerSales","280355784047201","SUCCESSFUL","31230329537195000195550100001157261720306002","NFE_ACCESS_CODE",
"3PCustomerSales","280402587999201","SUCCESSFUL","35230332649860000147550030003000131355254134","NFE_ACCESS_CODE",
"3PCustomerSales","280436184037201","SUCCESSFUL","31230336548165000140550010000145411373419658","NFE_ACCESS_CODE",
"3PCustomerSales","280392880041201","SUCCESSFUL","29230323525440000168550010000053551355121545","NFE_ACCESS_CODE",
"3PCustomerSales","280169632991201","SUCCESSFUL","52230339677746000170550020000334571379193221","NFE_ACCESS_CODE",
"3PCustomerSales","280123375377201","SUCCESSFUL","52230339677746000170550020000335041379378258","NFE_ACCESS_CODE",
"3PCustomerSales","280314909148201","SUCCESSFUL","32230371052559000537550020007002081390396806","NFE_ACCESS_CODE",
